transaction_id,user_id,bank_timestamp,local_timestamp,location,ip_address,device_id,network_type,type,amount,account_id,balance_before,granted,balance_after,merchant_name,recipient_id,recipient_bank,behavior_type,fraud_label
TXN-e61b0c0f93,USER-aa344194,2025-03-21T18:43:53+00:00,2025-03-21T11:43:53-07:00,"Los Angeles, USA",172.58.179.130,MacBook Pro,Wi-Fi,Purchase,35885.42,ACC-7583448d,329897.64,True,294012.22000000003,Fidelity,,,Investor,0
TXN-fe9872689c,USER-aa344194,2025-03-22T11:31:53+00:00,2025-03-22T04:31:53-07:00,"Madrid, Spain",213.97.245.60,MacBook Pro,Wi-Fi,Purchase,27842.67,ACC-253fb313,312865.02,True,285022.35000000003,Vanguard,,,Investor,0
TXN-e234dde0b9,USER-be0025ec,2025-03-22T11:32:53+00:00,2025-03-22T12:32:53+01:00,"Paris, France",51.75.76.173,MacBook Pro,Ethernet,Investment,28261.32,ACC-866001a9,351890.54,True,351890.54,,,,Investor,0
TXN-728c047fca,USER-be44f368,2025-03-22T11:40:53+00:00,2025-03-22T20:40:53+09:00,"Tokyo, Japan",210.153.83.236,iPhone-13,Ethernet,Purchase,2200.13,ACC-9fed0d25,130852.87,True,128652.74,Vanguard,,,Investor,0
TXN-9e9d7ce217,USER-37faee82,2025-03-22T11:44:53+00:00,2025-03-22T12:44:53+01:00,"Madrid, Spain",213.97.210.202,iPhone-13,Wi-Fi,Transfer In,4073.18,ACC-05cfc854,60262.15,True,64335.33,,,,Business Owner,0
TXN-6a9ecfa3bc,USER-37faee82,2025-03-22T14:08:53+00:00,2025-03-22T15:08:53+01:00,"New York, USA",73.56.139.67,iPhone-13,Wi-Fi,Transfer In,394.53,ACC-6d3fc4a5,65096.58,True,65491.11,,,,Business Owner,0
TXN-e2b7671073,USER-37faee82,2025-03-22T16:32:53+00:00,2025-03-22T17:32:53+01:00,"Chicago, USA",98.23.143.37,MacBook Pro,Cellular,Purchase,4634.07,ACC-6d3fc4a5,65491.11,True,60857.04,Amazon,,,Business Owner,0
TXN-80df337a59,USER-37faee82,2025-03-22T18:56:53+00:00,2025-03-22T19:56:53+01:00,"Los Angeles, USA",172.58.111.213,Dell Laptop,Ethernet,Withdrawal,7264.34,ACC-ebbcd416,99573.55,True,92309.21,,,,Business Owner,0
TXN-28bf682b16,USER-f04f9f9f,2025-03-22T19:05:53+00:00,2025-03-23T03:05:53+08:00,"Shanghai, China",203.195.43.79,iPhone-13,Cellular,Withdrawal,8243.08,ACC-03ee8bf6,94032.64,True,85789.56,,,,Business Owner,0
TXN-81d46c6821,USER-4d6aa7fc,2025-03-22T19:06:53+00:00,2025-03-22T20:06:53+01:00,"Berlin, Germany",88.99.207.216,MacBook Pro,Wi-Fi,Transfer Out,40953.05,ACC-afdf3da4,435061.39,True,394108.34,,ACC-774683nf,Wells Fargo,Investor,0
TXN-f6afb91533,USER-4d6aa7fc,2025-03-23T11:54:53+00:00,2025-03-23T12:54:53+01:00,"Seoul, South Korea",121.254.196.239,MacBook Pro,Ethernet,Investment,18733.58,ACC-ca1093b8,268901.87,True,268901.87,,,,Investor,0
TXN-dd0b332547,USER-4d6aa7fc,2025-03-24T04:42:53+00:00,2025-03-24T05:42:53+01:00,"Shanghai, China",203.195.210.206,Dell Laptop,Cellular,Transfer Out,21356.95,ACC-bfb8917b,473089.99,True,451733.04,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-e7a7ac8c7c,USER-4d6aa7fc,2025-03-24T21:30:53+00:00,2025-03-24T22:30:53+01:00,"New York, USA",73.56.193.46,Dell Laptop,Wi-Fi,Transfer Out,11218.44,ACC-ca1093b8,268901.87,True,257683.43,,ACC-342gdf87,Goldman Sachs,Investor,0
TXN-21f5b563a6,USER-15ade58c,2025-03-24T21:31:53+00:00,2025-03-24T22:31:53+01:00,"Paris, France",51.75.62.83,Samsung Galaxy,Wi-Fi,Purchase,58.41,ACC-496bf44b,7942.02,True,7883.610000000001,Costco,,,Retiree,0
TXN-d4c7d9ac5d,USER-15ade58c,2025-03-26T15:31:53+00:00,2025-03-26T16:31:53+01:00,"Chicago, USA",98.23.7.48,iPhone-12,Cellular,Withdrawal,337.19,ACC-f639c144,3175.94,True,2838.75,,,,Retiree,0
TXN-581ba5335c,USER-15ade58c,2025-03-28T09:31:53+00:00,2025-03-28T10:31:53+01:00,"Madrid, Spain",213.97.202.43,Samsung Galaxy,Wi-Fi,Withdrawal,492.63,ACC-78f6dd44,1235.46,True,742.83,,,,Retiree,0
TXN-a2e2d33a5a,USER-15ade58c,2025-03-30T03:31:53+00:00,2025-03-30T04:31:53+01:00,"Los Angeles, USA",172.58.81.75,iPhone-12,Wi-Fi,Purchase,908.85,ACC-496bf44b,7883.610000000001,True,6974.76,Walmart,,,Retiree,0
TXN-00ae8aefa9,USER-0f9c4aa2,2025-03-30T03:38:53+00:00,2025-03-30T11:38:53+08:00,"Shanghai, China",203.195.55.83,MacBook Pro,Wi-Fi,Withdrawal,33114.57,ACC-4bb2eda7,294000.12,True,260885.55,,,,Investor,0
TXN-5c733a3855,USER-0f9c4aa2,2025-03-30T20:26:53+00:00,2025-03-31T04:26:53+08:00,"Paris, France",51.75.26.22,iPhone-13,Ethernet,Withdrawal,23914.31,ACC-a7928b67,376391.04,True,352476.73,,,,Investor,0
TXN-cdba682506,USER-0f9c4aa2,2025-03-31T13:14:53+00:00,2025-03-31T21:14:53+08:00,"Madrid, Spain",213.97.250.56,iPhone-13,Ethernet,Withdrawal,42586.76,ACC-a7928b67,352476.73,True,309889.97,,,,Investor,0
TXN-df3d4039c1,USER-0f9c4aa2,2025-04-01T06:02:53+00:00,2025-04-01T14:02:53+08:00,"Los Angeles, USA",172.58.255.12,MacBook Pro,Cellular,Purchase,4601.08,ACC-7e09b5eb,12668.23,True,8067.15,Fidelity,,,Investor,0
TXN-cefbcb03a3,USER-0f9c4aa2,2025-04-01T22:50:53+00:00,2025-04-02T06:50:53+08:00,"Berlin, Germany",88.99.183.55,MacBook Pro,Ethernet,Withdrawal,29384.96,ACC-a7928b67,309889.97,True,280505.00999999995,,,,Investor,0
TXN-5a8f6adfb2,USER-0f9c4aa2,2025-04-02T15:38:53+00:00,2025-04-02T23:38:53+08:00,"Seoul, South Korea",121.254.160.11,MacBook Pro,Ethernet,Transfer Out,19851.59,ACC-7e09b5eb,8067.15,False,8067.15,,ACC-342gdf87,Bank of America,Investor,0
TXN-426e65e11e,USER-c0be1f80,2025-04-02T15:39:53+00:00,2025-04-02T10:39:53-05:00,"Chicago, USA",98.23.253.151,iPhone-13,Cellular,Withdrawal,30961.96,ACC-a42520bf,90215.06,True,59253.1,,,,Investor,0
TXN-cabe5d29d1,USER-5ea09642,2025-04-02T15:42:53+00:00,2025-04-02T23:42:53+08:00,"Shanghai, China",203.195.253.169,Dell Laptop,Wi-Fi,Investment,26222.17,ACC-a7295221,155644.86,True,155644.86,,,,Investor,0
TXN-89a596c78a,USER-5ea09642,2025-04-03T08:30:53+00:00,2025-04-03T16:30:53+08:00,"Shanghai, China",203.195.253.197,Dell Laptop,Wi-Fi,Transfer Out,27312.63,ACC-76fc1188,89548.1,True,62235.47,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-572b712849,USER-5ea09642,2025-04-04T01:18:53+00:00,2025-04-04T09:18:53+08:00,"Rome, Italy",151.13.51.50,iPhone-13,Cellular,Transfer Out,46922.61,ACC-96c3d6f7,212700.15,True,165777.53999999998,,ACC-774683nf,Wells Fargo,Investor,0
TXN-95b7a00768,USER-5ea09642,2025-04-04T18:06:53+00:00,2025-04-05T02:06:53+08:00,"Paris, France",51.75.178.25,MacBook Pro,Cellular,Transfer Out,44400.64,ACC-96c3d6f7,165777.53999999998,True,121376.89999999998,,ACC-342gdf87,Wells Fargo,Investor,0
TXN-9d0a9d5173,USER-dc94b087,2025-04-04T18:09:53+00:00,2025-04-05T03:09:53+09:00,"Seoul, South Korea",121.254.252.193,iPhone-13,Wi-Fi,Withdrawal,2090.87,ACC-fe11d155,36714.54,True,34623.67,,,,Investor,0
TXN-51602adb8a,USER-dc94b087,2025-04-05T10:57:53+00:00,2025-04-05T19:57:53+09:00,"Chicago, USA",98.23.115.44,iPhone-13,Cellular,Withdrawal,48472.93,ACC-1b788f86,118580.57,True,70107.64000000001,,,,Investor,0
TXN-4935f5b5ed,USER-c649e5be,2025-04-05T11:00:53+00:00,2025-04-05T04:00:53-07:00,"Los Angeles, USA",172.58.110.68,iPhone-13,Cellular,Purchase,11831.95,ACC-2774c329,21713.93,True,9881.98,Robinhood,,,Investor,0
TXN-19a5bbd036,USER-c649e5be,2025-04-06T03:48:53+00:00,2025-04-05T20:48:53-07:00,"Los Angeles, USA",172.58.91.205,MacBook Pro,Wi-Fi,Transfer Out,47031.38,ACC-78c7547f,409427.71,True,362396.33,,ACC-774683nf,Bank of America,Investor,0
TXN-c26b011312,USER-c649e5be,2025-04-06T20:36:53+00:00,2025-04-06T13:36:53-07:00,"Shanghai, China",203.195.133.248,Dell Laptop,Ethernet,Withdrawal,12154.86,ACC-78c7547f,362396.33,True,350241.47000000003,,,,Investor,0
TXN-7ab688aaa4,USER-c649e5be,2025-04-07T13:24:53+00:00,2025-04-07T06:24:53-07:00,"Los Angeles, USA",172.58.7.171,iPhone-13,Ethernet,Investment,39863.95,ACC-66fe2ea5,34125.35,True,34125.35,,,,Investor,0
TXN-c0e7dca63e,USER-c649e5be,2025-04-08T06:12:53+00:00,2025-04-07T23:12:53-07:00,"Rome, Italy",151.13.7.125,MacBook Pro,Cellular,Purchase,48615.86,ACC-66fe2ea5,34125.35,False,34125.35,Fidelity,,,Investor,0
TXN-a678bae927,USER-c649e5be,2025-04-08T23:00:53+00:00,2025-04-08T16:00:53-07:00,"Seoul, South Korea",121.254.139.193,MacBook Pro,Wi-Fi,Purchase,30424.14,ACC-66fe2ea5,34125.35,True,3701.209999999999,Robinhood,,,Investor,0
TXN-5f93d9ca0c,USER-4a5f474d,2025-04-08T23:06:53+00:00,2025-04-08T19:06:53-04:00,"New York, USA",73.56.179.28,iPhone-12,Wi-Fi,Withdrawal,906.54,ACC-c114a1b1,7322.68,True,6416.14,,,,Retiree,0
TXN-47bfa4110e,USER-b927bb75,2025-04-08T23:11:53+00:00,2025-04-08T19:11:53-04:00,"New York, USA",73.56.77.133,Dell Laptop,Ethernet,Deposit,822.83,ACC-d5ee9cd4,61710.79,True,62533.62,,,,Business Owner,0
TXN-a905ba0fd7,USER-b927bb75,2025-04-09T01:35:53+00:00,2025-04-08T21:35:53-04:00,"Madrid, Spain",213.97.132.50,iPhone-13,Wi-Fi,Withdrawal,5748.54,ACC-d5ee9cd4,62533.62,True,56785.08,,,,Business Owner,0
TXN-bc37e6daaf,USER-b927bb75,2025-04-09T03:59:53+00:00,2025-04-08T23:59:53-04:00,"Berlin, Germany",88.99.192.184,Dell Laptop,Cellular,Withdrawal,7016.67,ACC-d5ee9cd4,56785.08,True,49768.41,,,,Business Owner,0
TXN-e340584af2,USER-b927bb75,2025-04-09T06:23:53+00:00,2025-04-09T02:23:53-04:00,"Shanghai, China",203.195.215.38,iPhone-13,Ethernet,Withdrawal,9201.39,ACC-1303d03b,21707.83,True,12506.440000000002,,,,Business Owner,0
TXN-c1e239264d,USER-b927bb75,2025-04-09T08:47:53+00:00,2025-04-09T04:47:53-04:00,"Seoul, South Korea",121.254.178.174,iPhone-13,Wi-Fi,Withdrawal,7386.45,ACC-1cdd4727,80451.33,True,73064.88,,,,Business Owner,0
TXN-77b769d381,USER-6980128d,2025-04-09T08:49:53+00:00,2025-04-09T03:49:53-05:00,"Chicago, USA",98.23.83.173,iPhone-13,Ethernet,Purchase,3371.85,ACC-d799b107,91894.55,True,88522.7,Office Depot,,,Business Owner,0
TXN-b1f3cf628c,USER-97ac00a9,2025-04-09T08:54:53+00:00,2025-04-09T04:54:53-04:00,"New York, USA",73.56.194.71,iPhone-12,Cellular,Transfer Out,795.44,ACC-ef4045e9,6119.3,True,5323.860000000001,,ACC-774683nf,Bank of America,Retiree,0
TXN-d557720b02,USER-97ac00a9,2025-04-11T02:54:53+00:00,2025-04-10T22:54:53-04:00,"Paris, France",51.75.71.210,iPhone-12,Wi-Fi,Transfer Out,176.02,ACC-1ff52af5,9920.73,True,9744.71,,ACC-836gfu98,Wells Fargo,Retiree,0
TXN-8f2367d0cc,USER-97ac00a9,2025-04-12T20:54:53+00:00,2025-04-12T16:54:53-04:00,"Rome, Italy",151.13.203.173,Samsung Galaxy,Cellular,Purchase,553.39,ACC-1ff52af5,9744.71,True,9191.32,Costco,,,Retiree,0
TXN-fc76ec0c92,USER-97ac00a9,2025-04-14T14:54:53+00:00,2025-04-14T10:54:53-04:00,"Los Angeles, USA",172.58.138.218,iPhone-12,Wi-Fi,Transfer Out,650.56,ACC-ef4045e9,5323.860000000001,True,4673.300000000001,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-9b1bf0a1bd,USER-97ac00a9,2025-04-16T08:54:53+00:00,2025-04-16T04:54:53-04:00,"Paris, France",51.75.165.61,iPhone-12,Wi-Fi,Withdrawal,488.78,ACC-ef4045e9,4673.300000000001,True,4184.520000000001,,,,Retiree,0
TXN-5d30addc14,USER-97ac00a9,2025-04-18T02:54:53+00:00,2025-04-17T22:54:53-04:00,"Berlin, Germany",88.99.159.149,iPhone-12,Wi-Fi,Transfer Out,621.74,ACC-1ff52af5,9191.32,True,8569.58,,ACC-836gfu98,Bank of America,Retiree,0
TXN-1d4019c6fe,USER-77545f11,2025-04-18T02:57:53+00:00,2025-04-18T04:57:53+02:00,"Madrid, Spain",213.97.48.230,Dell Laptop,Cellular,Investment,38740.09,ACC-ecae2433,262261.54,True,262261.54,,,,Investor,0
TXN-90116dbcd2,USER-77545f11,2025-04-18T19:45:53+00:00,2025-04-18T21:45:53+02:00,"Madrid, Spain",213.97.206.236,iPhone-13,Ethernet,Transfer Out,15252.55,ACC-ecae2433,262261.54,True,247008.99,,ACC-342gdf87,Wells Fargo,Investor,0
TXN-97e472fc22,USER-77545f11,2025-04-19T12:33:53+00:00,2025-04-19T14:33:53+02:00,"Seoul, South Korea",121.254.66.14,iPhone-13,Wi-Fi,Withdrawal,15865.81,ACC-c0e29811,270040.6,True,254174.79,,,,Investor,0
TXN-94f63d8a9e,USER-77545f11,2025-04-20T05:21:53+00:00,2025-04-20T07:21:53+02:00,"Berlin, Germany",88.99.255.37,iPhone-13,Cellular,Investment,46091.79,ACC-c0e29811,254174.79,True,254174.79,,,,Investor,0
TXN-80b7fb1d81,USER-77545f11,2025-04-20T22:09:53+00:00,2025-04-21T00:09:53+02:00,"Tokyo, Japan",210.153.62.123,MacBook Pro,Wi-Fi,Transfer Out,31941.2,ACC-c0e29811,254174.79,True,222233.59,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-a8a836993d,USER-60cfa5c7,2025-04-20T22:14:53+00:00,2025-04-21T00:14:53+02:00,"Madrid, Spain",213.97.114.194,Dell Laptop,Wi-Fi,Purchase,11047.85,ACC-d713f148,296494.49,True,285446.64,Vanguard,,,Investor,0
TXN-e6f59a26f8,USER-60cfa5c7,2025-04-21T15:02:53+00:00,2025-04-21T17:02:53+02:00,"Chicago, USA",98.23.35.83,iPhone-13,Cellular,Transfer Out,7835.78,ACC-74639a4b,39528.3,True,31692.520000000004,,ACC-774683nf,Bank of America,Investor,0
TXN-f6c55a391a,USER-34560cd3,2025-04-21T15:03:53+00:00,2025-04-21T10:03:53-05:00,"Chicago, USA",98.23.21.72,Dell Laptop,Ethernet,Purchase,3070.88,ACC-9d3382d3,232742.02,True,229671.14,Vanguard,,,Investor,0
TXN-f63ba1e2db,USER-34560cd3,2025-04-22T07:51:53+00:00,2025-04-22T02:51:53-05:00,"New York, USA",73.56.123.13,iPhone-13,Cellular,Investment,13092.89,ACC-57e413af,88511.59,True,88511.59,,,,Investor,0
TXN-bc05704b0f,USER-34560cd3,2025-04-23T00:39:53+00:00,2025-04-22T19:39:53-05:00,"Rome, Italy",151.13.112.188,MacBook Pro,Ethernet,Purchase,41959.7,ACC-57e413af,88511.59,True,46551.89,Vanguard,,,Investor,0
TXN-4854ebc7f9,USER-34560cd3,2025-04-23T17:27:53+00:00,2025-04-23T12:27:53-05:00,"Chicago, USA",98.23.111.242,MacBook Pro,Cellular,Purchase,34031.61,ACC-9d3382d3,229671.14,True,195639.53,Vanguard,,,Investor,0
TXN-f47a0c5772,USER-34560cd3,2025-04-24T10:15:53+00:00,2025-04-24T05:15:53-05:00,"Madrid, Spain",213.97.26.217,Dell Laptop,Wi-Fi,Purchase,44941.59,ACC-9d3382d3,195639.53,True,150697.93999999997,Robinhood,,,Investor,0
TXN-6d1bdf498c,USER-34560cd3,2025-04-25T03:03:53+00:00,2025-04-24T22:03:53-05:00,"Shanghai, China",203.195.56.145,Dell Laptop,Wi-Fi,Transfer Out,43660.43,ACC-57e413af,46551.89,True,2891.459999999999,,ACC-836gfu98,Bank of America,Investor,0
TXN-94f3132ca8,USER-533a24cf,2025-04-25T03:12:53+00:00,2025-04-24T22:12:53-05:00,"Chicago, USA",98.23.105.211,MacBook Pro,Cellular,Investment,13445.11,ACC-7a7efa88,402791.48,True,402791.48,,,,Investor,0
TXN-15d82bb08e,USER-533a24cf,2025-04-25T20:00:53+00:00,2025-04-25T15:00:53-05:00,"Berlin, Germany",88.99.227.238,iPhone-13,Wi-Fi,Transfer Out,17248.39,ACC-f5593530,453439.38,True,436190.99,,ACC-342gdf87,Goldman Sachs,Investor,0
TXN-3d8fa360bb,USER-d9ca595f,2025-04-25T20:06:53+00:00,2025-04-25T22:06:53+02:00,"Berlin, Germany",88.99.145.140,MacBook Pro,Wi-Fi,Purchase,6213.33,ACC-a7eef75e,52468.22,True,46254.89,Amazon,,,Business Owner,0
TXN-1b41c6c0d6,USER-d9ca595f,2025-04-25T22:30:53+00:00,2025-04-26T00:30:53+02:00,"Paris, France",51.75.86.212,Dell Laptop,Cellular,Transfer In,2719.54,ACC-8e6000d1,2202.91,True,4922.45,,,,Business Owner,0
TXN-1ee8cd4135,USER-d9ca595f,2025-04-26T00:54:53+00:00,2025-04-26T02:54:53+02:00,"Tokyo, Japan",210.153.96.208,Dell Laptop,Wi-Fi,Withdrawal,2216.48,ACC-8e6000d1,4922.45,True,2705.97,,,,Business Owner,0
TXN-b195cdd9a8,USER-d9ca595f,2025-04-26T03:18:53+00:00,2025-04-26T05:18:53+02:00,"Chicago, USA",98.23.184.34,iPhone-13,Wi-Fi,Transfer Out,9179.9,ACC-8e6000d1,2705.97,False,2705.97,,ACC-2345hjg,Bank of America,Business Owner,0
TXN-051474b874,USER-d9ca595f,2025-04-26T05:42:53+00:00,2025-04-26T07:42:53+02:00,"Los Angeles, USA",172.58.161.217,MacBook Pro,Ethernet,Deposit,3358.23,ACC-2384735f,56817.75,True,60175.98,,,,Business Owner,0
TXN-5b49044074,USER-d9ca595f,2025-04-26T08:06:53+00:00,2025-04-26T10:06:53+02:00,"Seoul, South Korea",121.254.82.53,iPhone-13,Ethernet,Withdrawal,8098.1,ACC-8e6000d1,2705.97,False,2705.97,,,,Business Owner,0
TXN-932ff07d27,USER-4c51c983,2025-04-26T08:16:53+00:00,2025-04-26T04:16:53-04:00,"New York, USA",73.56.132.11,Samsung Galaxy,Cellular,Withdrawal,211.24,ACC-06457a8f,4250.14,True,4038.900000000001,,,,Retiree,0
TXN-9549c2a684,USER-4c51c983,2025-04-28T02:16:53+00:00,2025-04-27T22:16:53-04:00,"Paris, France",51.75.95.201,iPhone-12,Wi-Fi,Transfer Out,152.0,ACC-06457a8f,4038.900000000001,True,3886.900000000001,,ACC-774683nf,Bank of America,Retiree,0
TXN-f7f18e8d45,USER-4c51c983,2025-04-29T20:16:53+00:00,2025-04-29T16:16:53-04:00,"Rome, Italy",151.13.253.171,Samsung Galaxy,Cellular,Transfer Out,124.19,ACC-06457a8f,3886.900000000001,True,3762.710000000001,,ACC-836gfu98,Bank of America,Retiree,0
TXN-f77bc25dae,USER-4c51c983,2025-05-01T14:16:53+00:00,2025-05-01T10:16:53-04:00,"Rome, Italy",151.13.215.102,iPhone-12,Wi-Fi,Transfer Out,613.73,ACC-8e872246,8668.97,True,8055.24,,ACC-836gfu98,Bank of America,Retiree,0
TXN-e8e82104f9,USER-697c451b,2025-05-01T14:23:53+00:00,2025-05-01T07:23:53-07:00,"Los Angeles, USA",172.58.237.67,MacBook Pro,Ethernet,Withdrawal,7767.5,ACC-966866b6,40963.76,True,33196.26,,,,Business Owner,0
TXN-6addf30c41,USER-697c451b,2025-05-01T16:47:53+00:00,2025-05-01T09:47:53-07:00,"Seoul, South Korea",121.254.203.173,Dell Laptop,Cellular,Transfer In,7992.47,ACC-966866b6,33196.26,True,41188.73,,,,Business Owner,0
TXN-a13e3777a8,USER-3fbdbf5f,2025-05-01T16:49:53+00:00,2025-05-01T18:49:53+02:00,"Berlin, Germany",88.99.65.4,Dell Laptop,Wi-Fi,Withdrawal,45069.02,ACC-cec49782,311553.43,True,266484.41,,,,Investor,0
TXN-7ef9e88aad,USER-3fbdbf5f,2025-05-02T09:37:53+00:00,2025-05-02T11:37:53+02:00,"Berlin, Germany",88.99.239.5,Dell Laptop,Ethernet,Withdrawal,32578.47,ACC-b75ec9ce,262228.42,True,229649.95,,,,Investor,0
TXN-a111f717bf,USER-3fbdbf5f,2025-05-03T02:25:53+00:00,2025-05-03T04:25:53+02:00,"Paris, France",51.75.203.131,MacBook Pro,Cellular,Withdrawal,37303.69,ACC-3aaf367e,182689.11,True,145385.41999999998,,,,Investor,0
TXN-b333ed5a8e,USER-3fbdbf5f,2025-05-03T19:13:53+00:00,2025-05-03T21:13:53+02:00,"Rome, Italy",151.13.191.105,MacBook Pro,Ethernet,Withdrawal,38681.48,ACC-b75ec9ce,229649.95,True,190968.47,,,,Investor,0
TXN-2ec27c32d9,USER-3fbdbf5f,2025-05-04T12:01:53+00:00,2025-05-04T14:01:53+02:00,"Los Angeles, USA",172.58.53.137,MacBook Pro,Wi-Fi,Investment,46375.54,ACC-cec49782,266484.41,True,266484.41,,,,Investor,0
TXN-d3b89744de,USER-3fbdbf5f,2025-05-05T04:49:53+00:00,2025-05-05T06:49:53+02:00,"Madrid, Spain",213.97.207.159,Dell Laptop,Cellular,Purchase,47335.73,ACC-3aaf367e,145385.41999999998,True,98049.68999999996,Fidelity,,,Investor,0
TXN-24402e441a,USER-cb12bbe6,2025-05-05T04:57:53+00:00,2025-05-05T13:57:53+09:00,"Tokyo, Japan",210.153.25.164,MacBook Pro,Wi-Fi,Purchase,123.21,ACC-80fa13c1,63193.99,True,63070.78,Walmart,,,Business Owner,0
TXN-99006ab376,USER-cb12bbe6,2025-05-05T07:21:53+00:00,2025-05-05T16:21:53+09:00,"Los Angeles, USA",172.58.138.59,Dell Laptop,Wi-Fi,Withdrawal,834.83,ACC-acc1d5d1,27109.58,True,26274.75,,,,Business Owner,0
TXN-e21b4af2f6,USER-cb12bbe6,2025-05-05T09:45:53+00:00,2025-05-05T18:45:53+09:00,"Tokyo, Japan",210.153.245.16,Dell Laptop,Wi-Fi,Deposit,4597.41,ACC-55751939,63691.21,True,68288.62,,,,Business Owner,0
TXN-dbe7eeb6e1,USER-e2beecf5,2025-05-05T09:51:53+00:00,2025-05-05T05:51:53-04:00,"New York, USA",73.56.190.166,iPhone-12,Cellular,Transfer Out,725.05,ACC-ca2d6d24,6167.65,True,5442.599999999999,,ACC-774683nf,Wells Fargo,Retiree,0
